title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Great ticketing software for the small theatre,Ross M.,Director of Information Technology,"Entertainment, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 23, 2016",4,4,4,5,5,10.0,,"Pros: Adaptive with the aid of Gordon to our theatre's needs.

Inexpensive.

Ongoing support and updates.","Cons: Large learning curve.

Not friendly to computer ignorant older theatre volunteers.",Overall: We found the best support from Gordon. He is proactive and eager to help adapt the software to our theatre's needs.,"Recommendations to other buyers: If you have your own website and need ticketing software and you are like most smaller theatres operating on no money, this software is a MUST."
As a volunteer run Arts Festival we need affordable online ticketing - osConcert is a great solution,Peter B.,Committee Member,,Used the software for: 6-12 months,NO,Source: Capterra,"Jul 31, 2017",5,5,5,5,5,10.0,,Pros: Easy to set up and manage with comprehensive documentation. If something hasn't been clear the support has been absolutely first class.,"Cons: The only issues for a small minority of Customers have been outside osConcert and within Paypal (our method of payment). The number of these problems is small and readily resolved and are as a result of Paypal wording on their screens, the links to Paypal from osConcert work well.","Overall: Having made the decision to provide online ticketing for our annual arts festival for the first time in 30 years we needed a solution that was simple to use, both for administrators and customers and osConcert provided it.",
Great ticketing software,Alain C.,Owner,"Information Technology and Services, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Nov 23, 2016",5,4,5,5,5,8.0,,"Pros: - Features

- Stability

- Security","Cons: - Steep learning

- Install is not for novice users",Overall: I've been using osconcert on several sites and the package is rocksolid and fully featured. The admin interface takes a little time to get used to but once you know where to find stuff possibilities are almost limitless. I've found support to be very prompt and to the point. Overall a great piece of software.,
Value for Money and more,Roger T.,Web Master,Entertainment,Used the software for: 2+ years,NO,Source: Capterra,"Nov 25, 2016",5,4,5,5,5,10.0,,Pros: The seating plan look and the simple selection of exactly the seats you want.,Cons: The ticket printing facility,"Overall: I have been using the osconcert ticketing software for a little over 3 years now and believe it is excellent value for money and backed up with almost immediate customer support. I have talked to many of our customers and have received many positive comments. The seating plan set up and look is the first thing that attracts people and it is easy to use for the average computer user. It is also easy to set up for a booking agent who can then sell hard copy tickets directly to the public. If I have one small negative comment it is the ticket printing which many people seem to struggle with so perhaps this could be looked at in the future. All of the background information storage is easy to access and making changes to the seating and editing is simple. The customer support from Gordon has been exceptional from the early days of my learning about the software right up to today and email responses are very quick when a problem needs to be solved.

Finally I would like to say I highly recommend osconcert to all businesses looking for value for money ticketing software.",Recommendations to other buyers: If you are looking for value for money ticketing software then look no further.
This is the most valuable ticketing software on the market that I know. from small to huge shows.,steve p.,CEO,,Used the software for: 1-2 years,NO,Source: Capterra,"May 03, 2018",5,4,5,5,5,10.0,,"Pros: VERY reasonable price- makes it worth also for small theatres

great ability to change the design and to adjust to what you need

very personal support - they make

parts already available in German","Cons: Sometimes a little tricky in the backend

The ticket scanning app is well integrated, but an extra provider, data traffic works only one way",,
RedLodgeTickets.com,Tim W.,Marketing Director Red Lodge CVB,"Marketing and Advertising, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 28, 2016",5,5,5,5,5,10.0,,Pros: It's adaptability to our needs.,,"Overall: They are very responsive and supportive. The program works great! We sell reserved and general admission tickets for the same event, it does both perfectly. Support response is superior.",
Affordable and Flexible,John H.,,"Entertainment, 51-200 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 30, 2016",5,5,5,5,5,10.0,,Pros: Flexabilty,,Overall: The software support team has helped us create a number of setups that allow customer to book tickets on any device.,
Northern Aldborough Festival Review,Philippa A.,Festival Administrator,"Music, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Dec 09, 2016",5,5,5,5,5,10.0,,"Pros: Easy to use, good backup.","Cons: You have to be prepared to edit the seating plan, but this is very easy to do.",Overall: We contacted OS Concert after a recommendation. Our rep provided us with exactly what we needed in terms of software and support as a small charity with a limited budget. I would thoroughly recommend both him and the software he provides. We would not have managed to do online ticketing with a seating plan at the cost he did with other suppliers. His support is also exceptional.,
Great Solution - Event BETTER Support,John D.,Owner / Developer,"Computer Software, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 24, 2016",5,5,5,5,5,10.0,"Comments: I've used osConcert for a couple of non-profit organizations that I support over the past few years and I could not be happier with the osConcert product and support that Gordon provides. The application is built on a re-purposed osCommerce foundation, so it is easy to troubleshoot and extend, if necessary. The product is very complete, without additional modules required, and is well-documented. It was the perfect solution for the events we support and we have recently moved to electronic ticketing, which worked great! I STRONGLY recommend osConcert.",,,,
Very happy with osConcert,Mariano G.,Freelance Computer Consultant,"Events Services, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Nov 23, 2016",5,5,5,5,5,10.0,"Comments: I am working with osConcert software for two years, and all I have to say is that is very functional, easy of use and the most important for me is that the Customer Support is excellent and they have adapted the software perfectly to my own needs. Definitely recommend for online ticket sales.",,,,
Easy to use and flexible,Ian W.,,,,NO,Source: Capterra,"Nov 23, 2016",5,4,4,5,5,10.0,"Comments: I have used osConcert for many years for a small community theatre group. It is simple to set up (as long as you are comfortable installing and configuring a CMS). The documentation is easy to follow and comprehensive. Customizing the installation is also pretty straightforward, and the customer service is great.",,,,
OsConcert software has provided us with the perfect tool for our seating-plan management needs.,Bernard W.,Company Director,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 05, 2018",5,3,4,5,5,9.0,,"Pros: 1) Major benefit for us: seating plan customisation to the eccentricities of our venue was perfect

2) Excellent value for money

3) Customer support from the supplier is timely, friendly and always helpful

4) Comments from our patrons regarding ease of use have been positive","Cons: The system does require quite in-depth understanding to be operated correctly - but once we have understood the intricacies of its operation, it has been effective and efficient. It has taken some time to really understand the operation of the system - but, has been worth the journey!",Overall: Time-savings for management of our seating plan. More control over seating plan management functions.,
Very good software and easy to learn.,Mohammad Faisal D.,System Manager,"Education Management, 501-1000 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 23, 2016",4,4,3,5,5,8.0,,Pros: Software support and the maturity of the software.,Cons: Still need some knowledge of PHP and MySQL to manage the software. Not recommended for novice.,Overall: Very good support and comprehensive documentation. Never thinking we can manage our very own concert ticket for 8 years without OSCONCERT. Thanks to Gordon Farmer for a piece good online reservation software.,
Great Option for Presenters,Jamie C.,Entrepreneur,"Entertainment, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 27, 2018",5,5,5,5,5,10.0,,Pros: Customization abilities via developer's programmer,Cons: The look of the interface is getting dated.,Overall: Great for us for 4 years! Parts of it became broken which didn't affect the operation...but for example running reports often failed due to memory errors that I could never resolve even when forcing PHP memory values.,
A superb out of the box ticket booking and payment tool which does everything I wanted,Shah T.,CTO & CGO,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 18, 2018",4,4,5,5,5,10.0,,"Pros: I loved the fact that as my requirements changed, there was always a way to enable that functionality. It also had the BEST customer support contact that one could possibly want.","Cons: I would have liked to know how to configure the seating arrangement - tables, seats per tables, etc without a need to go back for every change to the Customer Support.",Overall: It allowed me to provide an white-label in-house solution to our event ticketing and payment problem without having to pay extortionate usage fees offered by other companies.,
A great piece of software for ticket management,Chris M.,President,"Entertainment, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Feb 02, 2017",4,4,4,5,5,9.0,Comments: We have been using osConcert now for 3 years and have been very satisfied with it. Support has been prompt and effective - any of our problems have typically been resolved within 48 hours. A very worthwhile investment for our theatre company.,,,,
Excellent ticketing software & GREAT support!,Caspar H.,,,,NO,Source: Capterra,"Dec 04, 2016",4,4,4,5,5,8.0,"Comments: We are organizing concerts and cultural events that often require Reserved and General admission ticketing options, often with customized seat-plan layouts that have various categories such as VIP, Student etc of course with respective prices for both large and small events. osConcert offers all these and many many other options to customize your e-tickets and other administrative ticketing tasks.",,,,
"Amazing, easy to use system with FANTASTIC CUSTOMER SUPPORT",Ste O.,Administrator,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 15, 2018",5,5,5,5,5,10.0,,"Pros: Easy to use, easy to control the back-end, fantastic friendly staff who help you for all your queries 24-7!","Cons: The system is extremely complex due to for filling the needs of many businesses, theres a lot of features we do not use and a few installation errors HOWEVER team is always there to assist and ALWAYS replies within the hour and the problem or error is adjusted immediately to suit my needs.","Overall: Easily adjusted, amazing customer experience - such a good concept!",
Excellent Customer Service!,Dave M.,,,,NO,Source: Capterra,"Dec 13, 2016",5,5,5,5,5,10.0,,Pros: Ease of use and excellent customer service.,,"Overall: We have been using OS Concert seat reservation software for over five years and it has been a tremendous source of income for our small theater. Before OS Concert installs, we were bogged down with phone calls regarding show tickets but since the software install, 80% of our ticket sales are no purchased online using OS Concert.

Over the years, we ran into a few anomalies utilizing OS Concert but Customer Service was returning emails within a couple of hours with solutions for the problems. Indeed, Customer Service is a dying breed and very important to us and I give 100% points to CS team for making our lives easier. They're there for us during transfer of hosting services and upgrades to the software. I highly recommend OS Concert.",
Fantastic software and even better support!,Matthew K.,President,,Used the software for: 2+ years,NO,Source: Capterra,"Sep 05, 2017",5,5,5,5,5,10.0,,"Pros: A. it is open source and completely flexible.

B. Every feature we needed was either built in or relatively easy to customize.",,,
Great concert ticketing software! All customers data in our own control. Seating plans customizable.,Stefan S.,choir director,Music,Used the software for: 6-12 months,NO,Source: Capterra,"May 03, 2018",5,3,4,5,5,8.0,,Pros: For our concert venue OsConcert offers a perfect seating plan so our costomers can easily book their tickets on our website. The software is perfectly customizable for our demands. The booking interface is perfectly responsive. Handling of special offers and reductions is easy. We have full control over the whole booking process and the customer's data. Fast and skilful support by the producer.,"Cons: For the software is individually designed and not pre-made, customizing and installing takes time. Backend is not completely translated into German, requires personal initiative. Backend may be a bit confusing for box office staff.",Overall: OsConcert offers us a perfect tool for our customers to buy our concert tickets.,
osConcert the best reservations software,Joe P.,,,,NO,Source: Capterra,"Dec 13, 2016",5,5,5,5,5,8.0,Comments: Some time ago (years) I was looking for our theater company a reservation software which on the one hand easy to use and otherwise affordable for a small association with a small Budget.,,,,
Great ticket ordering system. Very quick installation and amazing customer support.,Alex R.,,,,NO,Source: Capterra,"Nov 23, 2016",5,5,5,5,5,8.0,"Comments: Our company organizes concerts and events. We needed a more advanced ticketing platform that kept track of inventory, sent customers e-tickets, and could integrate with a ticket scanning service. On top of that I needed design customization to make the platform look like its part of my existing website. In addition, I did we did not have a large budget for this project, so we were looking at a product that was reasonable priced.",,,,
Easy and fast way to sell tickets for events.,Daniel T.,Diseñador Instruccional ¿ Experto Elearning,"Education Management, 11-50 employees",Review is based on a free trial,NGC,Source: Capterra,"Dec 29, 2018",4,4,3,4,3,8.0,,"Pros: The most important feature is its easy installation and configuration, since it allows installing our own server platform. Thus we have control of the entire system to manage events.",Cons: The biggest advantage is that we can customize all its interface and support can help us after the purchase to perform the updates.,"Overall: One of the most attractive features is that the system generates etickets in PDF that can be printed by the customer automatically, also has the option to include QR codes for digital reading.",
Very happy osConcert User,Allan N.,,,,NGC,Source: Capterra,"Dec 06, 2016",5,4,4,5,3,8.0,"Comments: I've been a very happy osConcert user for several years. For me, the software has been stable, flexible and my online customers can easily select, book, and pay for their seats.",,,,
Excellent Box Office Software,Laura B.,Head of I.T.,"Education Management, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 28, 2016",5,5,5,5,3,8.0,,Pros: Ease of use.,"Cons: There are so many features, we have not made time to learn all of them.","Overall: This box office software is exactly what we needed. There are many ""free"" services, but all of them ""pass along additional costs"" to our users. For a small fee and an old computer, we have been able to set up a really great online box office. It is perfect for our school community. The support has been wonderful, too! Give it a try!",
Professional and complete software,Corrado G.,Artistic director,,Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 17, 2018",5,4,5,5,3,8.0,,"Pros: The software is all configurable, secure and stable. I did not have any complaints from users. The technical assistance is very professional and fast.","Cons: No negative note, even if the settings interface is hardly articulated, this allows a greater configuration of the software.",,
Great working product!,Ed S.,,,,NO,Source: Capterra,"Nov 24, 2016",5,3,5,5,5,9.0,,"Pros: Lots of great features: Ability to do General Admission and/or Reserved Seating, also add a service fee, CMS to add extra pages, customize ticket image, QR code or barcodes, exporting of sales list, etc.",Cons: Responsive pages and checkout steps could be done better or upgraded for better mobile device usability.,Overall: Been using this product for several years now on dozens of events. Once you've figured out everything in the back-end it works great. Would like some upgrades on the responsive pages but other than that we will keep using.,
Great ticket software and even greater support!,Matthias P.,Administrator,Non-Profit Organization Management,Used the software for: 2+ years,NO,Source: Capterra,"Jan 03, 2017",5,4,5,5,5,10.0,"Comments: We use this software solution over 2,5 years. And it works great! Different locations, different seat plans. No problems. And if a problem occurs the support by customer support is unbelievable great and fast. Almost all special wishes were fulfilled.

The backend is a little bit ""old-fashioned"" and not always intuitive. But that is a minor flaw with regard to what you get.",,,,
Excellent ticketing system - GREAT customer support,Anton J.,,,,NO,Source: Capterra,"Dec 14, 2016",5,4,5,5,5,10.0,"Comments: I am using OsConcert on many ticketing sites. It is a great product that comes at a reasonable price tag. I like the fact that it supports seated and general admission solutions. The software is stable without any bugs.

It take some time to master the back-end at first , but when that is done you will find it easy to manage.

Some people can find the reporting a bit limited - but the basics are definitely covered. Allover a GREAT product !

Brilliant customer support outweighs any negative aspects there may be. Gordon is always on call when you need him to help.",,,,
Perfect for our community theatre!,Nic G.,Musician,"Entertainment, 11-50 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jan 18, 2019",3,4,4,5,5,6.0,,Pros: I was surprised as to how easy this was to set up and get up and running on everyone's computers and phones! I love how easy it is for people to pick their seat and either print out a physical ticket or use an E-Ticket.,"Cons: I wish I was able to integrate this into my website with a more clean look. At the moment I have a link going to an external site, which really isn't all that big of a deal but would be nice to be able to customize the look a bit more.","Overall: Some friends of mine run a community theatre and have always hand mailed tickets or had people have to pick them up. I suggested they try an online booking software and found osConcert on Google. Using this has definitely brought their attendance numbers up, I think from being able to print out tickets straight to their phones",
Best ticket system!,Rob Z.,President,"Civic & Social Organization, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 23, 2016",5,4,5,5,5,10.0,,Pros: It gets the job done for on-line tickets sales.,Cons: A little complicated but with the help of Gordon it all works out.,Overall: This ticket system is great. Our clients online ticket sales have increased. When Gordon is involved good things happen.,
Superior software and support,Jason S.,,,,NGC,Source: Capterra,"Nov 23, 2016",5,5,5,5,5,10.0,"Comments: We've used osConcert for the fund-raising concerts for the past two years. osConcert software is stable and flexible enough to fit various seat layouts. Gordon is more than just customer support. He helped us do a lot of custom design on the seat layouts. With this high-quality service and product, we cannot thank enough to Gordon and his product!",,,,
Fantastic software and helpful support,Andrew H.,,,,NGC,Source: Capterra,"Nov 26, 2016",5,4,4,5,5,10.0,Comments: This software has enabled a large amateur choir to sell tickets online for specified seats in our local Cathedral - a long held goal that would have been well beyond our means without osConcert. It has increased sales and simplified administration. The software is great and quite easy to use. Gordon's support has been first rate.,,,,
"Year experience - hall 1,000 seats",Jan R.,,,,NGC,Source: Capterra,"Dec 24, 2016",5,3,5,5,5,10.0,"Comments: From my perspective:

positives

- Fulfills everything I needed.

- The technical functionality is perfect

- Shop works according to my ideas

- Response technical support in 24 hours

negative

- Complicated orientation / structure / setting the internal system.

- Visual limitations shop and tickets",,,,
Well worth the time and money.,Lee W.,,,,NGC,Source: Capterra,"Nov 23, 2016",5,4,5,5,5,10.0,"Comments: Having used OSConcert in and off over the last few years I cannot recommend this cloud based software highly enough. Whenever I had a problem they help out, designing new floor plans or resetting settings etc... you will not be disappointed with what this can do and the customer service delivered.",,,,
Nice software,Filip B.,,,,NGC,Source: Capterra,"Nov 29, 2016",5,3,4,5,5,10.0,"Comments: It's a nice software, some of the features were not so easy to use but overall a good investment. Thanks!",,,,
Very Quick Support,Ahmed S.,co founder of tathaker.net,"Events Services, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Feb 08, 2017",5,5,5,5,5,10.0,Comments: I want to mention the support aspect of Osconcert as I get a very fast response from the owner for my questions. I didn't face any bug in osconcent till now.,,,,
Booking just got easier,Verified Reviewer,co founder of tathaker.net,"Education Management, 11-50 employees",Source: Capterra,NGC,Source: Capterra,"Jan 08, 2019",5,5,5,5,5,10.0,,"Pros: As a constant concert goer, I love the specific interface of something like oscConcert when it comes to venues booking my favorite bands.",Cons: I wish there was more of a link between the ticket buyers and the app.,,
Finally easy ticketing for the independent,Verified Reviewer,co founder of tathaker.net,"Entertainment, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Jan 08, 2019",5,5,5,5,5,10.0,,"Pros: Simple and easy setup. The first software that really makes things easy and looks very professional. The seat map feature looks like ""the big guys"", very easy consumer interface","Cons: Email support is a little slow, with that said, still a great value",,
