title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Best decision ever!,Chesley M.,"Board Member, Ticket Chairman","Performing Arts, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Oct 24, 2018",5,5,5,5,5,10.0,,"Pros: This program has been easy to use since day one. Now we are beginning year four, and they introduce new features every year! It is easy to set up events and manage the behind the scenes of the software, and even easier to use it to sell tickets on location at our events, and it's the easiest to purchase them as a customer! Its a win for everyone! Reports are easy to run and are complete and customizable as to what information is included on them. And one of my favorite newer features is a daily email with total sales.","Cons: I really like it all! Possibly entering coupon codes had a bit of a learning curve to it, but I have it down now and it works like a charm.","Overall: ThunderTix has been the best decision we could have made! It is all easy to use, and the Support Team is quick to respond and meet your needs. They also are always taking suggestions from their customers about new features to introduce! (They even credit the customer when they do!) And the pricing is perfect for those of us who do not sell tickets year-round. You move to maintenance months/pricing until you are ready to sell again. I have been the sole contact person for our company since day one, and have never had a anything but positive experiences with ThunderTix!",
ThunderTix continually provides outstanding service!,Alecia O.,,,,NO,Source: Capterra,"Sep 08, 2016",5,5,5,5,5,10.0,"Comments: I was lucky enough to have found ThunderTix when I worked for The Cider Mill Playhouse in Endicott, New York, almost ten years ago. Stacy Chapman helped me learn the system and how to easily customize it for our oddly shaped (half circle thrust) theater. Our older, not-so-computer-savvy customers found it to be extremely user friendly and it really streamlined the box office experience too! Two years ago I became the Marketing Director for the Chenango Arts Council in Norwich, New York, whose ticketing system was really in need of updating. I suggested we look into ThunderTix, recalling the positive experience I had in the past. Stacy Chapman was still with the company and had gotten a well deserved promotion, but she remembered me from the Cider Mill! And I remembered her of course, because she was so helpful and proactive. The ThunderTix system proved to be exactly what we needed. Stacy once again held my hand through the set-up process, even though it wasn't really her job anymore. Pam Mason has also been extremely helpful, and our audience feedback reveals their experience just gets more and more enjoyable. What prompts me to write this is the almost uncanny ability ThunderTix has in predicting what I'm going to need next. The old seat blocking function allowed me to block our season subscribers' favorite seats so we could go online to the general public for ticket sales earlier than usual, which was great! But I faced the laborious old unblocking system which I knew would be time consuming. Lo and behold on September 1st, I can unblock seats with just a click!!! So happy! How did ThunderTix know? Just another example of listening to their clients and being proactively thinking ahead! I will always highly recommend ThunderTix to anyone looking for a straightforward, user-friendly, customer friendly, intuitive ticketing system, and I truly appreciate all the time and effort Stacy, Pam, and all the staff and programmers obviously put into their jobs. Well done, and THANK YOU!",,,,
"Approachable company that listens to its clients, and has implemented great new features.",Glynnis D B.,Volunteer,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",5,4,5,5,5,10.0,,"Pros: AFFORDABLE!!!!! Easy to implement, easy to train, easy to use, easy to maintain, easy to understand subscription models. Flexible as to gateway providers. We are a small not-for-profit community theatre group, entirely volunteer run. Our margins are very tight. We are grateful for your ticketing software that allows us to spread our reach to the internet. We now often sell out shows BEFORE the open.","Cons: There is often too much info on the FAQ & Community sites. I dont have the time to wade through it all looking for my quick question. Really LOVE your responsive support folks who will take the time to answer my questions, even if the answer is already out there.",,
Great product for our ticketing needs!,Wendy K.,Event Support manager,"Entertainment, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 16, 2018",5,4,4,5,5,9.0,,"Pros: We really like that is is user friendly for the customer, our reps and our users. The support is beyond excellent anytime a question or concern pops up. We get prompt and helpful answers.","Cons: The issue we run into sometimes is when there is an update, there can be an unforeseen effect on other areas of the software that will need a fix.","Overall: Thundertix has provided us with the tools we need to make purchasing tickets to our events all over the country as user friendly as possible. The added benefits like automated email reminders, product sales, waitlists and email marketing options have all had a positive impact on our customers and our sales.",
"This our 6th year with THUNDERTIX, they have THE best ticketing software service around",Craig Y.,President,"Entertainment, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Aug 26, 2017",5,5,5,5,5,10.0,,"Pros: The interface is very customer friendly, is graphical, and easy to set up. Customer Service is quick, personable and very helpful. THUNDERTIX doesn't stand on its laurels, and each year a new addition, refinement, and addition to make our lives easier. As a 501C3 Organization with one event that funds our entire year's budget, we simply cannot have a problem. THUNDERTIX COMES THROUGH FOR US, YEAR AFTER YEAR.","Cons: Initial set up fee to integrate our theater venue into the software was a bit expensive, but amortized over a period of years, it's been a worthwhile investment.","Overall: It's friendly user interface for both vendor and customer, makes buying tickets easy to administer, even for casual internet users. HIGHLY RECOMMENDED",
"Awesome software, exceptional customer service, great price - The complete Package!",Brian B.,Box Office Manager,,,NO,Source: Capterra,"Mar 03, 2011",5,5,5,5,5,10.0,,"Pros: Since joining our organization several years ago, my first priority was to implement an automated ticketing system. I tested several vendors. We wanted to control what our patrons paid (if anything) to purchase tickets. So many vendor's pass on these high costs to the patrons to pay for the service. But Thundertix allows us to set the costs we might choose to pass on to our patrons. Not to mention that the cost of implementation was very reasonable and almost painless. They worked with us to customize and integrate their site to maintain the same look and feel of ours. Most of our patrons have no idea they're even on a third party site when buying tickets. Now they're taking things to the next level and integrating even more tools into their system that people use every day (i.e. Facebook, Twitter, Yelp, YouTube and MySpace). They're always working to enhance their system. Their response to issues is like lightening. So the thunderbolt logo is very appropriate.",Cons: I honestly cannot think of any cons. And that is something you don't hear every day.,"Overall: I along with the rest of our board would highly recommend Thundertix to any organization looking for a simple, easy to use ticketing site that allows you to take control and save your patrons money and save yourself time. They are always improving their site and introduce new features, many of which come at no addtional cost, for their customers. They are extremely responsive to any questions, concerns or any unlikely problems you might encounter. They really are the best.",
ThunderTix is amazing,Shelby S.,Operations Manager,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 15, 2016",5,4,4,5,5,10.0,,"Pros: The reporting features are a must have for us, especially for the ticket-holder list the day-of an event. We also utilize the plugins like Constant Contact which helps reduce time spent entering emails of attendees on the back-end before sending out a mass email. The ease of editing an event is also appreciated.",Cons: It takes quite awhile to populate/generate a report when you want to export sometimes.,"Overall: Southern Arizona Arts & Cultural Alliance switched to ThunderTix for all ticket sales several years ago and its improved our ability to manage all facets of ticking for our events. As a non-profit, the bottom-line is also always a consideration and we find that ThunderTix is the most affordable ticketing service that gives the most bang-for-your-buck on the market.",
Support is primarily available through email or forums. It's difficult to speak to a person.,Kathy R.,Administrative Assistant,"Religious Institutions, 51-200 employees",,NGC,Source: Capterra,"Apr 23, 2018",4,3,3,3,4,6.0,,Pros: It integrates nicely with credit card payments and was easy to set up on that front. It was VERY easy to scan tickets with the app as well.,"Cons: It's not as intuitive. Finding out where to click to sell tickets, to design tickets, how to make them look the way we needed them to look...it actually required note-taking that I could refer to because things weren't in the obvious places to look. But once that was learned, it became easy to make the software do what we needed. I feel like part of it might actually be the web design as opposed to the software...for example, there are two rows of tabs. The top row is supposed to be related to your account, and the second row to your specific event. It doesn't SAY that anywhere, and I think there are exceptions, but we had to figure it out. (Notice that I'm still not sure about that, and I've been the one primarily working on the event.) I feel like someone on the phone would have figured that out right away and told us and saved us a couple of hours of clicking, but finding a phone number is next to impossible. Email is responsive, though, so it's not like they leave you completely in the dark. It's just not convenient.","Overall: I'm not sure that we did. I do know that I'd want to try it again now that we understand it more and see if we can make it fit our needs in other areas. After that, I'll decide if I'd be willing to recommend it.",
Small Company with a Great Product,Jon E.,"Member, Board of Directors","Entertainment, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 08, 2019",5,5,5,5,5,10.0,,"Pros: ThunderTix is a smaller ticketing company with a great product team! Being a smaller company, feature requests for new functionality are honored frequently and quickly. In addition to their standard support features, a Facebook group offers insights and a chance to chat with other users to see how they do things and what is working well in their organizations.","Cons: There isn't anything that comes to mind as a true ""Con"" to the software. There are some features we don't want our customers using, and we have found it easy to hide those features by using CSS.",,
Thundertix is the way to go when using choosing a ticketing system!,Carrie L.,Office Manager,"Entertainment, 501-1000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Mar 31, 2017",5,5,5,5,5,10.0,,"Pros: I like how I can manage our shows so easily. Thundertix is continually adding new features that give us new capabilities in reporting, the way we view our shows and the way we manage our shows as a whole.",Cons: There isn't anything I would change at this point.,"Overall: We have been using Thundertix for our ticketing system for years now and I could not be more pleased with their service, prices and willingness to help us in any area that is needed. I work in the Corporate Office in Gruene and we use Thundertix for our ticketing system for Gruene Hall. As you can imagine Thundertix plays a vital role in our day to day tickets sales and we rest assured knowing they are always making sure everything is up and running and that if there is a problem that they are working to fix it as quick as possible. I 100% recommend Thundertix to all businesses in this line of work. You will not be disappointed!",
Works Wonderful!! We love using this site for our ticket sales! It is so easy to use and nice layout,Grant S.,OWNER,"Music, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,10.0,,"Pros: The ease of use is amazing. It makes it so anyone can us the site, even if you do not know computers! Seeing ticket sales and recording and keeping track of them is not a hassle with your site!",Cons: The one thing I like least about the software is that it limits search results for sales to 365 days only.,Overall: Ease of knowing my event is listed and available to everyone and so easy to use by us and our customers!,
Universal and all-in-one-place,Verified Reviewer,OWNER,201-500 employees,Source: Capterra,NGC,Source: Capterra,"Jul 28, 2018",4,5,5,4,3,9.0,,Pros: My girlfriend and I go out frequently as we are located in an urban city and so using ThunderTix makes dealing with the whole ticket-ordeal so much easier than it needs to be. Everything is centrally located making it fast and easy.,Cons: Some of the features are a bit useless (TO US) and so it'd be nice to have a dynamic pricing plan; we don't use the gift card selling feature nor the event/reports feature.,,
Best value around!,Jim T.,Marketing and web designer,"Entertainment, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Sep 12, 2018",5,5,5,5,5,10.0,,"Pros: Thundertix is easy to use, with great support only a phone call away if you need it. The software is continually improved based on the needs of clients.",Cons: Nothing to dislike! We have had zero complaints from our customers.,"Overall: Thundertix has been very positive for our venue, our customers love the convenience and ease of use.

I recommend them constantly to others in our industry.",
"Great experience, very simple interface",Jeffrey H.,Reservation Manager,"Performing Arts, 11-50 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,10.0,,"Pros: Simple to use! Updates are based on user input, and happen frequently. Customer service is personal, and responsive. Cost is great!","Cons: Very little not to like about Thundertix. Years ago there were several limitations, but as of now (April 2018) there is nothing we have on our wish list.",Overall: Easy to manager dinner theater software!,
Great product for large and small businesses,Verified Reviewer,Reservation Manager,"Fine Art, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Jan 26, 2019",5,5,5,5,4,10.0,,"Pros: Thundertix Is very customizable. My organization uses it for collecting payments for event tickets, intensives/workshops, and classes in our semesters. You can get the breakdown of each event easily and quickly which saves you times and shows you where to continue investing your time and products in. The interface is easy for clients to navigate and simple for staff members to learn how to utilize.","Cons: Functionality wise there are minor bumps in the road, but the support team is great with taking feedback, finding you an immediate solution, and taking your criticism into consideration for future updates.",Overall: Overall I've had a wonderful experience with Thundertix. If I were running my own business this would be the first program I'd have in mind to utilize. The support/service team is excellent and I hope to maintain a good relationship with them.,
"Overall, the ticket purchase process is user-friendly. Setting up an event was easy to figure out.",Leslie D.,Registrar,,Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 26, 2018",5,4,4,5,5,9.0,,"Pros: What we liked most about the software was to be able to modify some of the features such as the fee, comp codes, reserved seating and block seating. It is easy to set up as event and make corrections.","Cons: There are three things that we would suggest:

Ticket Sales Exchange - If the customer requests to change tickets to another day, and split the reservation to different sections, we had to do multiple transactions. If the exchange was on 3 sections of the auditorium, we have to work on 3 separate transaction. May be best to process an exchange at one time - click on exchange, choose multiple sections all at one time.",Overall: Our costumers are happy to reserve their own seats.,
Almost a biased fanboi.... But it's that good.,Jason R.,President,"Performing Arts, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,10.0,,Pros: Simple to use. Simple to integrate with. Simple to get support. Simple to get feature requests evaluated and even implemented.,"Cons: I'm trying.

I need 100 characters here to justify posting it, but the only problems I've had, there were user forum suggestions to manage, or they addressed them and they are fixed, now.",Overall: Ease of use. Budget friendly... and expandable.,
I have been using ThunderTix for event for just under a year.,Roslyn I.,Education Director,"Performing Arts, 11-50 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 22, 2018",4,3,2,4,5,8.0,,"Pros: The price point is great for the service we receive. I like that there is a flat fee and that it does not charge per ticket like most services because some of our tickets are on top of that this is a 25% increase! The scanning feature has been really helpful. Also, I have had all my questions answered quickly when I take the time to ask for help.","Cons: I do not find it easy to use or intuitive. I struggle to navigate the interface every time I get on it. On the scanning tickets end it is easy to use but on the management end it is not easy. Perhaps it will become easier as I use it more. But so far, I am frustrated with it in that way. Also, I do not see easy ways for the system to track the demographics of my customers or features along demographical lines. I wish there was more of this type of feature.","Overall: We use it to sell tickets for all our big major events. It helps us sell tickets and scan people as they arrive when we are expecting 4,000 people!",
That was my first ticket software experience and it was fairly easy to manage. Great support.,Marjolene G.,General Manager,"Performing Arts, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Aug 28, 2017",5,3,4,5,3,9.0,,"Pros: I chose it because of its great layout and number of settings offered for a great price. It is easy to use and generate data report. All patrons were able to use it without problems. Easy to implement it on our website. I received awesome support by chat, email and phone when I had a question and was not able to find the answer online.","Cons: The scanning system of the tickets with phone or tablet did not work AT ALL for us. I had to enter all tickets manually, about 75 per night. Not a big deal because not a lot of tickets, but still anoying, because people printed their tickets, but finally I was just recycling them after checking their names in the guest list.",Overall: Easy and affordable online ticket system (not a lot of choices in our small town). Happy patrons. Other companies requested the name of the product to use it. More independant than using a third party to sell my tickets.,
ThunderTix is easy to use and provides many different options.,Chris E.,Ticket Committee,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 23, 2018",5,5,5,5,3,9.0,,Pros: The thing I like most about Thunder Tix is the easy ticket sales for our events that it offers. Back in the day we took phone orders and had to mail out printed tickets. With Thunder Tix the customer orders their own tickets AND is able to prin them right out. And they can even show the ticket on their phone and we just scan it that way. The ease of use to our ticket helpers is also a benefit. We can view a variety of reports and can search within our order by a variety of different options.,Cons: There is not too much that I do not like about Thunder Tix. At this time I cannot think of any suggestions for upgrades.,,
ThunderTix is hands down the best online Ticketing software I have ever used!!!,Verified Reviewer,Ticket Committee,Construction,Source: GetApp,NGC,Source: Capterra,"Dec 03, 2015",5,5,5,5,3,9.0,"Comments: I use ThunderTix as my online ticketing system for my annual events that do ~5,000+ in online transactions per event. I combine the online system with an Authorize.net gateway payment system. I have used 3 different online ticketing platforms in the past and NOTHING compares to the benefits of ThunderTix. You set it up and maintain it yourself, no waiting for your IT folks to do it for you (nor having to pay for their time), which also means you can change things on the fly as you need to, it integrates easily with Authorize.net (or other payment systems) and you get your money from sales in 1 day, and you just cannot beat their pricing!! And did I mention the excellent customer service? Not only is their online forum very helpful, but when I was in really dire need of real live help, I just emailed them and usually had an answer within a couple hours. All the way around, this software and this company are the BEST and I am so happy to have found them! Will be using this software from here on out!",Pros: Price Ease of Use Set up and Maintenance under my control Excellent and fast customer service Paid fast for sales,Cons: Reporting is a little on the light side and not custom,,
Thundertix,Dan H.,President,,,NGC,Source: Capterra,"Mar 27, 2012",5,5,5,5,3,9.0,,"Pros: We moved to Thundertix as a way to control our costs in June 2011. Since then, it has been an important key to our business. It streamlined the customer buying experience, it was easy to set up new agents so that we could, in effect, expand office hours, the reports are informative and easy to customize, and customer service has been excellent. The flat monthly rate model works very well for us.","Cons: Need some additional fields in the exported reports so that I can get a better feel for who my customers are, where they come from, how many order online as opposed to over the phone, how much I collect in fees, that sort of thing.","Overall: I highly recommend Thundertix. It's been bullet-proof and we've never received a customer report of downtime. Allowing us to manage costs is crucial for us. We've had experience with Tix, which was also a solid system, but Thundertix is more flexible and saves us money.",
Thunder Tickets serves our needs extremely well and I would recommend their service.,Patrick B.,Controller,,Used the software for: 2+ years,NO,Source: Capterra,"Jun 21, 2018",5,5,5,5,3,9.0,,Pros: Ease of use and fast customer service and support. What else could you ask for? Any issues are addressed very quickly.,Cons: I really do not have any issues with Thunder Tickets. Any issues that arose under my tenure have been addressed quickly.,,
I am now conducting my second ticket campaign for a chorus with audiences of 300-700.,Ken V.,Ticket Manager,,,NO,Source: Capterra,"Mar 23, 2016",4,3,5,5,3,9.0,"Comments: I am a low volume user and not a professional so my learning curve may be slower than usual. Here are a few impressions that I have.

PROS:

1. My contact, Pam Mason, is very prompt and helpful.

2. When things are in place there seems to be no calculation errors of any sort.

3. The reports have lots of valuable information and help us keep up with stats.

4. The ""Forum"" is very helpful.

5. The cost is very fair.

NEEDS:

1. A graphics section to build auditorium maps with.

2. A whole auditorium view to see seat availability without changing screens. This would quicken ""at the door"" sales because customers could choose their seats more easily.

3. More clarity on using email notifications. If there is a cost involved it should show before one has to click the button and decide.

4. A way to run fake credit card test transactions without involving the gateway. This would make it easier to train staff.

5. I have not been able to ""void"" tickets which I should be able to do within 24 hours according to your information.

6. When emailed tickets fail to ""send"" there is no error message.

7. PC computers seem to have glitches in printing. My MacBook allows me to just hit ""Print Tickets"" but my PC seems to have to go back to where I can make the tickets appear as a PDF.

8. The ""See All Dates"" button needs to appear on many pages such as when one is looking at ""Orders"", ""Customers"", etc.",,,,
Great experience with ThunderTix!,KELLY B.,Vice-President/Fundraising,"Fund-Raising, 501-1000 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Feb 01, 2019",5,5,5,5,5,10.0,,"Pros: It was extremely reliable -- we needed a precise ticket sales start time, as well as a new wait list feature. The system worked brilliantly. It was very easy to navigate and manage all details, including the ticket format, the guest lists, and more. We look forward to working with ThunderTix on future events as well. Thank you!","Cons: I can't think of anything I liked least...We are in a unique situation in that our tickets sell out within minutes. The only concern was that the event showed up as sold out before it actually was sold out, because ticket purchasers had the tickets in their carts and there has to be a 10 minute hold time before releasing the tickets if they are not purchased. This is understandable.",Overall: Great system and terrific support team!,
Not easy to navigate with a line waiting for you,Kimberly P.,BOD and parent volunteer,"Entertainment, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jul 30, 2018",4,2,2,5,5,4.0,,Pros: Easy to buy tickets and have them resent to you.,"Cons: It is difficult to navigate quickly when each walk-up transaction is different...some want to know there seats/print tickets, others want to buy, others are buying for a different show. You have to go back so many screens to start all over. I wish there was more drop-down menu functions to navigate in less clicks. I wish you could see a seating chart at any point in time via pop-up vs having to leave your transaction when customer asks a seating question.",Overall: Easy to buy tickets but not easy to work the ticket counter for assigned seating shows.,
"The bonus of this system is the customer service that comes with it. Knowledgeable, accessible.",Cynthia D.,Executive Director,,Used the software for: 1-2 years,NGC,Source: Capterra,"May 08, 2017",4,4,3,5,5,4.0,,Pros: 1. Easy for my customers to use. 2. Thundertix is always improving and upgrading the features to make it easier for me to use. They are organized to be very responsive to the customer's needs and feedback. 3. Cost effective.,Cons: 1. I just wish I could do more detailed searches of the database. 2. I find the package feature hard to work with.,,
