title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Great,James H.,CFO,"Non-Profit Organization Management, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Nov 11, 2018",5,5,5,5,5,10.0,,Pros: Ease of use and consistent updates of its features,Cons: Not the easiest when trying to determine your event's stats.,,
The customer service rep - is incredible! Great attitude and fixed my issue quickly!,Adam S.,Managing Principal,,Used the software for: 6-12 months,NO,Source: Capterra,"Jan 19, 2018",4,3,5,5,5,10.0,,"Pros: Customer Service was amazing! The software was malfunctioning at time when I needed it most!! It was crunch time! He was the customer service rep who assisted me, and he was phenomenal! We were able to resolve the issue quickly, and he made it a pleasant experience. I highly recommend Purplepass for their customer service!",Cons: Functionality was lacking. I was in a crunch-time situation and needed to post an event immediately... yea.... the website was malfunctioning to say the least.,,
I enjoyed using Purplepass software and system!,Michelle C.,Director,"Arts and Crafts, 11-50 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Jun 14, 2019",5,5,5,5,5,10.0,,"Pros: I enjoyed using Purplepass software and system! I use them for my pop-ups and art events. I like variety of options the user has to cater specifically to their ticketing needs and unique events. I was able to navigate the software and found setting up my event and tickets reasonably easy. If I had an issue, I was able to call their 24/7 customer service, and they would work with me step by step until everything I needed was up and going. Overall, I recommend working with Purplepass!",Cons: There were a few times- items didn't always update immediately.,"Overall: Overall, my Purplepass experience has been positive! If I had any questions or trouble using Purplepass, each member of their staff was knowledgeable, ready to help, patient and kind. I recommend those considering a ticketing platform to look into Purplepass!",
I wont go any where else for my ticketing needs!,Sam L.,Saloon,"Entertainment, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 14, 2019",5,5,5,5,5,10.0,,Pros: Love this application! So easy to use and fast! I can get my events up and going ready for sales in a matter of minuets!,Cons: I cant think of anything I do not like at this time.,Overall: Customer service is TOP NOTCH. Always prompt and extremely helpful! I can email a rep that I always work with that knows me and my company and he responds asap and always offers suggestions and provides resolutions. The equipment is modern and extremely helpful in stream lining my ticketed events. I wont go any where else for my ticketing needs.,
"Cloud Based Platform, But Anything New to Offer?",Daniel S.,Project Coordinator,"Entertainment, 201-500 employees",Review is based on a free trial,NGC,Source: Capterra,"Jul 16, 2019",4,3,4,4,4,8.0,,"Pros: If you've sold tickets to any large size gathering, you know what a pain it can be to manage changes and information not eh day of the actual event. Purple pass appears to be able to handle this well with a cloud-based environment that can sync all users instantly. It also has a relatively simple setup.","Cons: As a trial user, I can't say anything about using this software on a large scale. It appears that it would be useful, but honestly I'm just not willing to risk switching without a truly compelling reason. I did not see any such reason during setup, so I'll stick with my usual software.","Overall: Simple setup, but no significantly different features.",
The best ticketing source,Paul L.,Promoter,"Entertainment, 1-10 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jul 01, 2019",5,5,5,5,5,10.0,,"Pros: What did you like most about this software?

Easy to work with and has many notable features including tracking of sales and other vital statistics.

What did you like least about this software?

Nothing

Describe your overall experience with Purplepass Ticketing (Optional)

I have been using Purplepass for over 8 years for multi events and every thing goes off without a hitch. PP is a seamless use system great for all of my needs as a promoter.",Cons: Nothing it has all the features I require.,,
Purplepass Ticketing review,Regina D.,Business Manager,"Fine Art, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Mar 25, 2019",5,5,5,5,5,10.0,,"Pros: It was so easy to use, set up and edit. Our customers told us they found it easy to purchase tickets. I found it was easy to reassign seats if the customer made a mistake and refunding was simple. The customer service is outstanding. easy to talk to, easy to reach by phone or email. Knowledgeable staff and friendly, extremely helpful from day one. Our other schools are now signing up for their shows.",Cons: I honestly could not find one thing I do not like.,Overall: Making it easier for my use as well as our ticket purchasers. The product we used in the past caused many problems. Since starting with purplepass we have no problems or complaints. I will continue to use them.,
A ticketing team you can rely on!,Adam L.,Manager,"Entertainment, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 14, 2019",5,5,5,5,5,10.0,,"Pros: Its got a learning curve that doesn't exist with your typical EventBrite-esque ticketing platform but, with very little practice the customization options and availability make it far more worthwhile than the flashier, more corporate competitors. I've never felt like I was being nickle and dimed for promoting my event and, with the proper amount of time put into designing each ticketing page, they look far more professional, enticing, and on brand with whatever you might be promoting. The ambiance required to get my audience on-board with each of my immersive experiences begins with the ticket links and it is both a satisfying and refreshing to know this is available and reliable on Purplepass.","Cons: The learning curve for the more advance options was overwhelming at first and there are sometimes setbacks when paying the listing prices back to the company but both are easily fixed and overlooked.

The lack integration with platforms such as Facebook is irritating at times as tickets cannot be listed as readily on a Facebook event or boosted post but, with some creativity and patience this, too, can be overcome.",Overall: Overall its been stellar. Far more so than the other sites I've used previously that use smaller event companies' reliance on a fancy ticketing platform to gouge extra money for capabilities that should come standard.,
Ticketing For The Duplex!,Thomas H.,Director,"Performing Arts, 51-200 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,10.0,,Pros: The ease of use. It is very intuitive and smart software.,Cons: The software can be some what finicky when I try to add copy to the listing. It would be easier if cutting and pasting work more smoothly than have to play with the fonts all the time.,Overall: It's been great. Attention and service is top notch.,
PurplePass is a great value for my money and is very user friendly and efficient,Robert G.,Event Organizer,,Used the software for: 2+ years,NO,Source: Capterra,"Aug 04, 2017",5,5,5,5,5,10.0,,"Pros: Website is easy to use, Ticket stock ships to home within a day or 2 most. They are very fast and on point here",Cons: They are pretty on point here with very few errors. The original tickets were a bit plane but they have recently added a feature for a higher quality ticket print . No complaints,,
Great Product,Karley M.,Accounting Coordinator,"Education Management, 501-1000 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 17, 2019",5,5,5,5,5,10.0,,"Pros: The software is extremely easy to use. You don't have to be a rocket scientist to figure it out. Their motto says it all ""we don't give you what we have; we give you what you need"". their customer service is also exceptional.","Cons: I have not had any issues with this software. If I do, I contact customer service and it is taken care of.",Overall: Overall experience with Purplepass has been amazing. No complaints here!,
Fantastic Company,Matthew C.,Co-Founder,"Fund-Raising, 1-10 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Feb 04, 2017",5,5,5,5,5,10.0,,"Pros: easy of use

flexible

user friendly",Cons: None I have found...,"Overall: In the past Rockin For The Cure, Inc. has worked with other Ticketing companies and they were ok, didn't knock our socks off, and then came Purplepass. We couldn't be happier. Everything about this company speaks quality and professionalism. There are by your side every step of the way, answering any questions or concerns you may have. These days not too many companies take pride in going above and beyond, but Purplepass does. If you hosting an event and you want a company that is going to be with you, guide you and help to ensure you event is a success, do yourself a favor and call Purplepass, you'll be glad you did!",Recommendations to other buyers: Do yourself a favor and use it!
General Admission ticketing,Kathleen C.,Admissions Director,"Entertainment, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Apr 07, 2019",4,5,4,5,4,9.0,,Pros: The online and event day products are easy to use and set up. Event volunteers can be trained in moments. Customer service was excellent. staff was available when we needed them most.,Cons: event day promotional ticket sales on tablet can be confusing.,Overall: We have worked with several ticketing companies over the years and the Purple Pass team rises above the others. The most important element of our service oriented entertainment business is excellent customer service. The Purple Pass team is available to provide immediate answers and solutions to ticketing customers concerns quickly and efficiently. We appreciate the value this dedication to great customer service provides our business.,
Purplepass - best no-frills ticketing system available,Ben T.,Talent Buyer,"Music, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Nov 05, 2018",5,4,4,4,5,8.0,,"Pros: I very much like the ease of use, ticketing widgets for my website, and the ability to get paid via direct deposit weekly.","Cons: I do wish there was an option to autofill repetitive fields like venue/cap/address (saved venues, etc.).",Overall: Very positive overall. I wish more people knew and used this platform.,
I only use Purplepass for my events,Michael B.,Owner,"Entertainment, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Jul 01, 2019",5,5,5,5,5,10.0,,"Pros: Very easy to use, and the fees on tickets for buyers is very low.","Cons: I pretty much like everything, very easy to navigate.",Overall: I've been using Purplepass for about 4 years now and love it. I would recommend them to anyone who's having an event.,
"Excellent so far, have used Purple Pass for two events so far and have had no issues.",Royce M.,Director,,Used the software for: 6-12 months,NO,Source: Capterra,"Jul 26, 2018",5,5,4,5,5,10.0,,"Pros: Easy to use, custom ticket printing is great! Fast delivery of tickets with no hassles. Had a problem with a widget and got a very fast response and fix to the issue.","Cons: I can't find anything to complain about. About the only improvement to my experience would be to offer custom ticket printing templates in a variety of formats (PDF, PSD).",,
"Overall the event went very well and the ticket handling was quite smooth. A big thanks, Purplepass.",Sumanth R.,Volunteer,,Used the software for: 2+ years,NO,Source: Capterra,"Apr 03, 2018",4,5,5,5,5,10.0,,"Pros: SEF celebrated Holi, the festival of colors on Mar 31 at the Alameda County Fairgrounds in Pleasanton, CA. We used Purplepass ticketing as we've been doing for the past few years. Right from setting up the online ticket sales to tracking sales to shipping the onsite handheld scanners to supporting them, the Purplepass support team was very helpful, resolving our issues. We processed over 1500 tickets.","Cons: There was the occasional hiccup with a couple scanners, which is to be expected for an event of this scale, but the support team, walked us through the options and resolved issues.",,
Why I use Purplepass,Patte P.,Producer,"Music, Self-employed",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 14, 2019",5,5,5,5,5,10.0,,"Pros: I love it! Makes it easy for me to build a page and do my ticketing. I love that I can get a notice everytime I sell a ticket. It's like Christmas! I also like working with the rep and others who were so helpful in getting a seating chart on line for me, so I could sell individual seats. I also like being able to get my money via PayPal instead of having to wait until two days after the events. It really helps my cash flow.",Cons: Sometimes there are glitches but the rep and others get them fixed.,Overall: Excellent! I recommend it all the time!,
Working with this company has been great. The customer service is fantastic.,Christa B.,Orchestra Manager,,Used the software for: 1-2 years,NO,Source: Capterra,"Mar 14, 2018",5,4,4,5,5,10.0,,"Pros: I love the box office setting. It makes it very easy to sell tickets at the door in a timely fashion. Also, the customer service is unmatched. They answer emails quickly and resolve any issues in a timely fashion. They are willing to work around our time, even though we are three hours ahead in a different time zone.",Cons: I think customers have a hard time finding events. I get calls constantly that patrons cannot find the ticket sales online via the purplepass website.,,
We used it at the Box Office & Gate at La Joll Festival of the Arts. The system works flawlessly !,Arman F.,Gate Co-chair,,,NO,Source: Capterra,"Jul 08, 2015",5,5,4,5,5,10.0,"Comments: We had a few adjustments we needed to make during the 2 day event. Gabe of Purple Pass made those adjustments immediately and kept us purring right along. We had 4 cashiers to handle the cash transactions. We had 4 shifts during the 2 days with 4 cashiers and 2-4 scanners. They were all volunteers. The touchscreens and software was intuitive and training for each shift was quick and painless. Around half of our ticket sales were on line. Those guests only had to be scanned. In the future we will need less cashiers. We had some issues with QR codes which were poorly printed and some folks who printed the receipt and not the ticket. Some folks had tickets on their smart phones and the screens were hard to read with the scanners.

Gabe was right there and immediately solved those problems and kept the guests happy. The stats which were available any time for the asking were invaluable during the event and planning for our next one. This was our 2nd year with Purple Pass. Last year the system was good but we had problems with the broadband service and credit card processing. Not a Purple Pass caused problem. The software, the touch screens and scanner were all better than last year. They keep getting better and better. I would not hesitate to recommend their system and especially the staff that supports it. Arman Freeman, La Jolla Festival of the Arts",,,,
Very happy with Purplepass Ticketing so far.,JOSEPH L.,"Vice President, Talent","Entertainment, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"May 02, 2017",5,5,5,5,4,10.0,,Pros: Easy to use and set up events. Customer feedback has been all positive and the cloud ticketing us just what we needed.,Cons: Just being honest...The equipment rental program. Very expensive IMHO for what you get if it it even needed. A true cloud company would not need this. Still have no problem so far with PP,Overall: easy and inexpensive,
Purplepass is the way to go!,W.P. L.,Owner,"Events Services, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 08, 2018",5,5,5,5,5,10.0,,"Pros: We've worked with Purplepass the past 5 years, and Purplepass is by far the best ticket company in the United States to deal with: The customer service level is awesome. Easy to use event set up with custom ticket printing for the event. Day of the event software is easy to use & you have your funds for the event on within a few days.","Cons: We have had no problems with the software, once we learned how to work it properly .",Overall: We have eliminated ticket fraud with the Purplepass scanners.,
Automate what you can.,Michael T.,Massage Therapy Instructor,"Higher Education, 201-500 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 05, 2018",5,5,4,5,4,10.0,,Pros: The software frees me up from busy work so I can focus on the important details of the event.,Cons: I would love purple pass to have feature that make it able to better book appointments and not just events.,Overall: Purplepass helps me get back to teaching instead of booking appointments for our student Massage clinics.,
Features made for unique situations!,Sandra C.,Fair Director,"Events Services, 201-500 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 20, 2019",5,5,4,5,5,10.0,,Pros: The convenience and design capabilities are great to work with for events.,Cons: I wish the set-up side was a little more user friendly.,Overall: Very good! The staff has continued to work to better our relationship and customize their product to fit our unique situation.,
"Was flawless, will use again in 2018!",Gary P.,owner/promoter,,Used the software for: 1-2 years,NO,Source: Capterra,"Dec 05, 2017",5,5,5,5,5,10.0,,"Pros: I liked the paper ticket feature, the cost and ease of use setting up event. Website event page was easy to use and share.",Cons: I think it needs to help market its customers more via social media and email blasts. Also not sure who's end this is on but when sharing event on social media the thumbnail provided was a low purple pass one would like to have our event pic instead.,,
Scanners saved the day,Darryl N.,Event coordinater,"Entertainment, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Aug 06, 2018",5,5,5,5,5,10.0,,"Pros: The scanners worked like a charm for us! Our Friday night show was completely sold out and we were able to get everyone in the venue within 10 mins of opening the doors. So happy with them.



The use of Purplepass for our event registration was seamless too! Our registration numbers were higher than they have been ever and I didn't have to chase down a single dollar of payment in the process. Thanks for making my job easy!",Cons: Nothing whatsoever! Purplepass has worked with us in customizing our experience.,Overall: We love Purplepass and would highly recommend it to anyone who does ticketed events!,
The best in the West!,Marshal P.,Owner,"Entertainment, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jun 13, 2019",5,5,5,5,5,10.0,,Pros: So far the customer service that backs your software is amazing!,Cons: I have not experienced anything yet that I don't like.,"Overall: I have to say that it was the professionalism and patience of the rep, that convinced us to use Purple Pass over any other system. His ability to help us through this new process for our shows and the time he spent with us has been nothing short of amazing! Because of him, we have decided to use Purple Pass ticketing system for 100% of our shows ticketing. Thank you!",
"Intutive, seamless and easy to use/learn...",Prashant M.,President,,,NO,Source: Capterra,"Oct 12, 2015",5,4,5,5,5,10.0,"Comments: ICMCA used PurplePass for a huge event with more 2200 seats in the auditorium. Once set up, the software was easy to use and intuitive. Once we opened ticketing , our audience did not have any issues in buying tickets and the process was very smooth.",,,,
Best ticketing system by far!,Rusty B.,Operations,"Entertainment, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Aug 12, 2017",5,5,5,5,5,10.0,,"Pros: This system is the easiest and most robust system we have used, however the customer support is on a whole new level. Always there when we needed them and attentive to needs.",Cons: We have not had any issues that were not resolved quickly. Only issues have been with something that we did incorrectly.,Overall: Ability to offer ticketing to our venue efficiently and professionally,
We used PurplePass for admission into our VIP area during a week-long golf tournament.,Rachel W.,Special Projects Print Buyer,"Retail, 10,001+ employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 25, 2018",4,4,4,5,4,8.0,,"Pros: It allowed us to track how many people were going through our doors and aided in the security of the VIP area. The app was easy to use. The rented scanners were convenient and also easy to use. Customer Service was great, who walked me through the set-up and ticket numbering process. Also, the data that was available on the website will help us better prepare for next year.","Cons: I have no cons. The only issues we had were user errors and my personal misunderstandings. I set it up as one week-long event, rather than multiple days and events throughout the week. This caused issues on our end when tickets were scanned multiple times in one day. Again, nothing to do with the software itself. We were very satisfied with the results.",Overall: Ease in tracking event guests and event security,
Purplepass Ticketing Review,Jen P.,Marketing Director,"Marketing and Advertising, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jan 17, 2018",3,2,4,5,4,6.0,,"Pros: Customer service was fantastic - I worked with one of the customer rep, he was responsive and super helpful! I had a unique ticketing need for a multi-day film festival and he was able to help me figure out a variety of ticketing solutions for a complex project.","Cons: The only negatives would be with the ease of using the platform. It's a complicated back end, difficult to figure out where things are to make updates without having a customer service rep support. For a complex project this is not going to be a self-serve platform.",,
"Temecula Education Foundation Adopts Purplepass Ticketing for TOTV, Summer School 2016",Barbara B.,,,,NO,Source: Capterra,"Oct 19, 2016",5,4,5,5,4,6.0,"Comments: As a nonprofit organization, the all-volunteer Temecula Education Foundation (TEF) strives to spend its resources as effectively and efficiently as possible. Using the Purplepass platform helps us do that by allowing us in-house management of event ticketing and online class registration. We received excellent customer service in both endeavors. The in-person support exceeded expectations for the 2016 Taste of Temecula Valley (TOTV). PP online and phone support were outstanding for our TEF-managed registration for 2016 summer school classes. Considering we were implementing a new system, both events ran surprisingly well. I am not a technical person, but the system is very intuitive, and the tutorials are very helpful. The post-event data collection feature was an eye opener; it will be tremendously helpful as TEF looks to future marketing efforts. Tracking financial transactions and receiving payment were easily managed. Post events, I appreciate the opportunity to provide feedback and receive PP's improvement recommendations. There's a little bit of a learning curve, but overall, Purplepass ticketing has been a win-win for our organization.",,,,
"Good service, low fees",Matt A.,Director of Operations,"Entertainment, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Mar 15, 2017",4,4,4,5,4,8.0,,"Pros: Ease of use, intuitive nature.",Cons: The ticketing side is a little clunky and you're unable to see how many tickets have been redeemed.,Overall: the Purplepass crew have been responsive and helpful. I recommend their service to anyone working within a tight budget.,
Purplepass has made it very easy to transition and set up our ticket system.,Bryan K.,Board Member,"Arts and Crafts, 51-200 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jul 25, 2017",5,5,5,5,5,10.0,,"Pros: For the most part, the interface is very intuitive and easy to use. Purplepass has added/changed features we needed making the process seamless.","Cons: The merchant interface for the concession stand did not meet our need at first, however, Purplepass worked with us to update the software.",Overall: Much better interface and ease of use compared to our prior ticketing system.,
Easy tickets sales and stat ratings .. the software made selling tickets for events a breeze ..,Natalie V.,Medical billing specialist,,Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 14, 2018",5,5,5,5,5,10.0,,Pros: The stats and reviews of tickets sales daily ..I appreciated the easy payment deposit and processing.,Cons: The only thing I am say is that the final payment took a little longer than expected only because of tax reasons,,
Best ticketing Company for Independent Promoters To Use,Trevor B.,Founder/C.E.O.,,,NGC,Source: Capterra,"Jul 01, 2015",5,5,5,5,5,10.0,"Comments: I was originally approached by Purple Pass when I was using a very large ticketing company that had horrible customer service, and would not pay me my advanced ticket sales because they said they direct deposited my money to a closed account.",,,,
Support at PurplePass has been outstanding. I couldn't wish for anything more,John O.,Executive Director,,Used the software for: 2+ years,NO,Source: Capterra,"Apr 08, 2018",5,5,5,5,5,10.0,,Pros: Purple Pass is always available to help tailor design the software to our special needs. I especially appreciate the courtesy and expertise of the staff.,"Cons: I really don't have any complaints or unhappiness with Purple Pass. We have used other providers in the past, but are unlikely to change.",,
Inexpensive Ticketing Solution,Gina D.,Event Manager,"Performing Arts, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 18, 2019",5,4,4,5,5,10.0,,Pros: It's very cost effective while still being useful and accessible.,"Cons: The layout on the purchasing page has cause some confusion for our users. ""General Admission"" tickets are listed more clearly than assigned seats, causing people to buy standing room tickets when they wanted seat","Overall: It's been a good experience. No site is perfect, and the small problem I listed is minor. We've been able to control our events, control pricing, make changes when necessary, and the price we pay is very reasonable.",
Receive checks fast!,Henry K.,Artist,"Performing Arts, Self-employed",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,10.0,,Pros: It's nice to be able to buy the tickets and advance and know you can just pick them up at the door.,Cons: I have no criticisms! The software is great!,"Overall: As a patron of events, it makes it easy. And as a vendor, it is also so nice to receive a check within two weeks from Purplepass, and not have to deal with all the logistics.",
Onsite ticketing help is great!,Dyme S.,Founder,"Events Services, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 18, 2019",5,5,5,5,5,10.0,,Pros: I like the fact that we can use this for every aspect of the ticketing process including the door. Other ticketing software's aren't entirely helpful when it comes to making payments at the door.,Cons: The visual display isn't necessarily eye catching.,"Overall: I like it. I found it through a friend of mine who uses it at all of his events. It took time to convince me to convert to this software but once I started using it, I realized how much more helpful it functions were for my needs.",
