title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Attendstar Effect,Mike W.,,,,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,5,8.0,"Comments: When looking for a ticketing agency for my local bar crawls I stumbled upon Attendstar and has been loyal every sense. They have to give me first-hand support at all hours of the day in making by experience the best that it could be. It's like a family relationship. I have received advice on ways to improve my presentation that'll ultimately improve my sales even when I haven't asked for it. When you sign up with Attendstar, your event becomes their event.",,,,
5 Stars for Attendstar,Scott S.,Promoter/Owner,Music,Used the software for: 2+ years,VR,Source: Capterra,"Feb 08, 2017",5,5,5,5,5,10.0,,Pros: Very simple to navigate and select,,Overall: I have worked with Attendstar for several years. They greatly simplify the process of online ticket sales for promoters. They respond quickly to any questions and are innovate in their help and support.,
Highly recommend Attendstar for Ticketing!,Brittney H.,Executive Director,"Non-Profit Organization Management, 1-10 employees",Used the software for: 6-12 months,VR,Source: Capterra,"Jan 26, 2017",5,5,4,5,5,8.0,,Pros: Great userface. Easy to set page up and make edits and track ticket sales.,"Cons: It was missing some features we would have liked (like showing us how many people had signed up for reminders, etc) but we notified staff and they were looking into fixing those issues.",Overall: Attendstar was very easy to use and set up. We were very pleased with the service and had no issues with ticketing. Although a few features were not available we sent our feedback to the staff and they were appreciative of the feedback and willing to work on making the suggested changes.,Recommendations to other buyers: None.
Excellent tool for the busy promoter!,Ben S.,,,,VR,Source: Capterra,"Jan 25, 2017",5,5,5,5,5,8.0,Comments: We have used Attendstar for our VIP Experience Passws for 3 years now and they are great! We are a busy volunteer team who manage the festival so we need easy to use. We can embed a form on our website guests can easily purchase and order. Then we can login and get all the info and data we need fir the day of. We can either print off an attendee list or scan tickets with their app or scanner. Attendstar is the best!,,,,
AttendStar is Awesome,Renee B.,owner,"Music, Self-employed",Used the software for: 6-12 months,VR,Source: Capterra,"Dec 12, 2016",5,5,5,5,5,10.0,,Pros: Ease of use,,Overall: I have bought and sold tickets through AttendStar and I was very pleased with both experiences. Will use it again without a doubt! The staff was pleasant and helpful each time I had questions.,
Great Customer Experience,Olivia J.,,,,VR,Source: Capterra,"Jan 10, 2017",5,5,5,5,5,10.0,"Comments: I used Attendstar for my first experience selling tickets online. The site was intuitive, cost was reasonable, and my ticket buyers had a good experience as well. The customer service team was very responsive. When I had a question or needed help, I received it in a very timely manner. Although my project and audience were small, they treated me like a valued client. I am a satisfied customer.",,,,
Love Attendstar!,Marilyn H.,Executive Director,"Non-Profit Organization Management, 1-10 employees",Used the software for: 2+ years,VR,Source: Capterra,"Dec 12, 2016",5,5,5,5,5,10.0,,Pros: Easy to use!,Cons: 0,Overall: This is the easiest way to advertise and sell our tickets- we appreciate that. All correspondence is quick and professional - we really appreciate that!,Recommendations to other buyers: No
Coffeehouse,Chris B.,Director,"Music, 1-10 employees",Used the software for: 2+ years,VR,Source: Capterra,"Jan 07, 2017",4,4,4,4,5,10.0,,Pros: Ease of use,,Overall: Attendstar has been great for us. They are still growing and adding features and functionality. They listen to their users as are responsive to any issues,
AttendStar Rating,Nhia H.,,,,VR,Source: Capterra,"Jan 10, 2017",5,5,5,3,5,10.0,Comments: What I love about using AttendStar is all the features that it has for promotion. It is easy to use to promote in social media and MailChimp. I also like the QR Code scanner. Lots of features to use for promoting me event.,,,,
Kewan Wallace Review,Kewan W.,,,,VR,Source: Capterra,"Jan 30, 2017",5,5,5,5,5,8.0,,Pros: Free Sales,Cons: Charging for Hard copy tickets especially if I have an event listed on the site.,Overall: Attend Star is one of the best ticketing sites to sell tickets! The site is easy to function! I have had numerous events sales on Attend Star and all of my customers were able to navigate the site without any complaints.,
Love Attend Star,Craig C.,Owner,"Entertainment, Self-employed",Used the software for: 2+ years,VR,Source: Capterra,"Jan 25, 2017",5,5,5,5,5,10.0,"Comments: The whole staff is there to help from the very beginning till the end. Anything you need to help sell more tickets, they can help.",,,,
Attendstar,Jason F.,Manager,Entertainment,Used the software for: 6-12 months,VR,Source: Capterra,"Jan 26, 2017",5,5,5,5,5,9.0,,Pros: Ease of use,Cons: None,Overall: I have used them several times for vip events. Very smooth and very nice people. Great value for the service .,
Worked well for our small scale nonprofit,Krystal O.,President,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,VR,Source: Capterra,"Jan 26, 2017",3,5,3,3,4,8.0,,Pros: It was easy to use and provided many options for setting up and promoting an event.,Cons: It was a lesser known avenue and therefore left many customers asking questions and feeling sheepish about purchasing/obtaining tickets through them.,"Overall: Attend star worked well for us, particularly on our end. However, we ended up using it in conjunction with the larger, nore well known RSVP/Ticketing service for our attendees sake, as they were unsure of the presence of AttendStar. As a matter of convenience for them we coupled our Attend Star campaign with the other to male our project a success.",Recommendations to other buyers: Perhaps larger scale marketing or some sort of campaign to get more usage from promoters.
Great experience!,Nancy T.,,,,VR,Source: Capterra,"Jan 25, 2017",5,5,4,5,4,8.0,"Comments: We have used AttendStar for a few events and what we like most is the ease of setting up our events, every detail is covered! And even when we had to cancel an event, that was easy too! And, best of all, they are extremely prompt after the event to send the money collected from our ticket sales! Highly recommend!",,,,
Amazing tool,chas g.,,,,VR,Source: Capterra,"Jan 26, 2017",5,5,5,5,5,10.0,,"Pros: ease or use

customer support",Cons: no e,"Overall: i'm not the most computer savvy person and you don't have to be to use this tool mostly done from phone

support was quick and painless

pricing on printed items are very reasonable

have and will recommend to anyone and look forward to working with again soon",
AttendStar delivers consummate customer care.,Joe F.,,,,VR,Source: Capterra,"Jan 26, 2017",5,4,4,5,5,10.0,Comments: The support staff at AttendStar are the consummate customer care representatives in the industry. The software they employ for providing promotion and ticketing services is among the very best to be found. I highly commend AttendStar to those in need of event ticketing services and promotion.,,,,
It's okay I guesss,Ricky J.,Pastor,Business Supplies and Equipment,,VR,Source: Capterra,"Feb 21, 2017",3,3,3,3,3,5.0,,Pros: Ease of use,"Cons: Interface is too busy, not a very nice landing screen.",Overall: Set up was fairly easy. The service cost more than I expected.,
Attendstar is a great service!,Ben S.,,,,VR,Source: Capterra,"Dec 12, 2016",5,5,5,4,3,5.0,"Comments: We have worked with Attendstar going on 5 years selling our VIP Experience Passes. It is so nice to not have to worry about ticketing and transactions and just work on providing a great event for our attendees, artists, and guests! Attendstar really helps us get it done!",,,,
The Best Ticketing Company,Reginald P.,,,,VR,Source: Capterra,"Jan 26, 2017",5,5,5,5,3,5.0,"Comments: We have a small radio station and just started doing events last year. I went through a couple others and was not satisfied at all, by chance one night I stumbled on AttendStar. Gary and the team are the best, response time really quick.",,,,
Best Customer Service!,Kendra M.,,,,VR,Source: Capterra,"Dec 12, 2016",5,4,5,5,3,5.0,Comments: Our church used AttendStar for a recent conference/concert. We found AttendStar to be exceptional. The customer service was above our expectations. We ordered printed tickets and they came quickly. I would highly recommend AttendStar!,,,,
Easy to set up and a great way to promote an event!,Kris H.,Youth minister,Religious Institutions,Used the software for: 1-2 years,VR,Source: Capterra,"Dec 12, 2016",4,4,4,4,4,7.0,,Pros: Easy to use!,,Overall: We have used the service a few times and it has really helped spread the word of our events. We live in a smaller rural community and a service like this really helps get the word out to the near by bigger cities.,
Long time user,Donnie W.,,,,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,4,7.0,"Comments: I have been using attendstar for several years now and will never use another ticketing service! Super easy to use, great customer support and service both online and over the phone. Would highly recommend to anyone!",,,,
Brand New Participant's View,Judith H.,,,,VR,Source: Capterra,"Jan 25, 2017",4,4,4,3,4,7.0,"Comments: We have posted only one set of concerts with AttendStar. I am an e-klutz, and their staff was most helpful in getting our listing properly presented,",,,,
Music promotion and ticket sales,John S.,,,,VR,Source: Capterra,"Feb 01, 2017",5,5,5,5,4,7.0,Comments: I've used AttendStar for posting my gigs....which I can do for free. I also look at what entertainment is playing around me. I've not used it for ticket sales because I haven't had the occasion to.,,,,
Excellent,Sylvia C.,,,,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,4,7.0,Comments: Excellent customer service ever time I call someone is there to guide us and answer our questions. The reports are easy to access and our customers can find our events easily,,,,
Great and easy to use,Sylvia C.,Operation manager,"Non-Profit Organization Management, 1-10 employees",Used the software for: 6-12 months,VR,Source: Capterra,"Dec 14, 2016",4,4,4,5,5,9.0,,Pros: Easy to use,Cons: Some of the reports,Overall: This is an easy way to expand our business and to let our supporters contribute to our different projects. It is easy to share on line and through our email blast. Our supporters find it easy to just click on the link and purchase tickets and give donations . I like it that it lets us connect to our existing pay pal accounts .,
I love AttendStar!,Rob P.,,,,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,5,10.0,,Pros: Very easy to use.,Cons: No cons.,Overall: Gary and the staff at AttendStar are the best! I have never had any issues. It's the only ticket company that I will use.,Recommendations to other buyers: None right now.
Great Tool,Charles W.,,,,VR,Source: Capterra,"Jan 25, 2017",5,5,5,5,5,10.0,Comments: AttendStar has been super easy to use and has been nothing but a great experience. Great applications are provided and the service is very professional.,,,,
The Best Ever,Riki B.,,,,VR,Source: Capterra,"Dec 29, 2016",5,5,5,5,5,10.0,Comments: It's the most trustworthy ticketing experience I have encountered in 5 years. I enjoyed and feel very comfortable working with Attend Star,,,,
Thanks for all you do!,Robin K.,,,,VR,Source: Capterra,"Dec 12, 2016",5,4,4,5,5,10.0,Comments: Thanks for all your help!! I appreciate the customer service. We've used Attendstar for a few events and it's been very smooth.,,,,
A great place to start.,Don P.,,,,VR,Source: Capterra,"Feb 17, 2017",4,4,4,5,5,10.0,"Comments: Helped me manage my first live workshop. About 30 attendees. A basic, cost effective program. Support was excellent.",,,,
Awesomeness!!,Mike D.,,,,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,5,10.0,Comments: Wonderful!! I love using AttendStar! They do a wonderful job and their experience is so user-friendly! Very grateful!,,,,
Used attendstar for a tour,Derek B.,,,,VR,Source: Capterra,"Jan 25, 2017",4,4,4,4,5,10.0,Comments: We used Attendstar for a tour and had good results. The promoters and ticket buyers seemed to be happy with the site,,,,
2 thumbs up,Shay P.,,,,VR,Source: Capterra,"Dec 12, 2016",5,5,5,5,5,10.0,Comments: It's apps like these that make my job easier. We USED this app in the summer of 2016 and our show was very successful.,,,,
Attendstar,Ryan E.,,,,VR,Source: Capterra,"Dec 12, 2016",4,4,4,5,5,10.0,Comments: Great people. Some glitches on the search engine I use. I need to switch to Crome for somethings. Over great company!,,,,
I would use them again for my next event,jamie b.,,,,VR,Source: Capterra,"Dec 13, 2016",5,5,5,5,5,10.0,Comments: I love everything about this company they know what they are doing and love the fact you can keep track of your sales,,,,
Great flexible service!,aaron b.,,"Information Technology and Services, Self-employed",Used the software for: 1-2 years,VR,Source: Capterra,"Jan 26, 2017",5,5,5,4,5,9.0,Comments: The staff is always positive and always want to help you! Always quick to resolve any issues that pop up.,,,,
Not a bad company.,Dennis D.,,,,VR,Source: Capterra,"Jan 25, 2017",4,4,4,4,5,9.0,Comments: Really easy to use. Still learning the program but chances are I will be using it in all my events..,,,,
It's Okay!,Meghan O.,,,,VR,Source: Capterra,"Dec 12, 2016",3,5,2,4,5,9.0,"Comments: Looking for something quick and easy for general admissions, it's great. However, I have found so many new services that offer custom seating charts, multiple discount codes and more.",,,,
AttendStar Client Feedback,Dennis W.,,,,VR,Source: Capterra,"Jan 06, 2017",3,5,2,2,5,9.0,"Comments: I stopped using AttendStar because it was not improving on it's products and service offered. It started off as a great tool, but as my company grew, many features that other vendors offered, AttendStar did not (e.g. Custom seating charts, custom text for ""discount codes"", etc)",,,,
Concert Promoter!,Felicia B.,Paraprofessoinal/Concert Promoter,"Education Management, Self-employed",Used the software for: Less than 6 months,VR,Source: Capterra,"Dec 12, 2016",5,5,5,5,5,10.0,,Pros: I love the ease of the software and how I can edit my tickets without having to call.,Cons: The only thing I would change is to be able to know where my tickets are being purchased from...like where the ticket buyer is located. Only for promotional purposes and where to target next time.,Overall: I have had ZERO issues with Attendstar. I loved being able to work with them. Everyone was so great and helpful. I look forward to working with Attendstar again in the near future. I recommend them to everyone that I know uses ticket outlets.,
Attendstar is Great,Felicia B.,Promoter,"Entertainment, Self-employed",Used the software for: Less than 6 months,VR,Source: Capterra,"Jan 06, 2017",5,5,5,5,5,10.0,,Pros: Their staff is amazing. The ease of the site was extremely helpful. I loved the promotional tools to help boost my ticket sales.,Cons: I couldn't see the demographics from each ticket sale. I like to see where my tickets are being purchased from so I can see what marketing is working.,Overall: Loved working with Attendstar. Their staff was amazing to work with. So helpful with every question I had. Their site is easy to use and has many tools to boost sales. Love Attendstar! Highly recommended!,Recommendations to other buyers: Highly recommended!!
Excellent way to increase Attendance for your events!,Todd T.,Marketing Manager,"Photography, 51-200 employees",Used the software for: Less than 6 months,VR,Source: Capterra,"Jan 25, 2017",4,5,5,5,4,9.0,,"Pros: Easy, fast, effective",Cons: Wish we could test a larger pool before buying,"Overall: I heard about AttendStar in an email blast that I thought was spam, but upon reading it they actually offer something wroth trying out! They aggregate all the various methods for promoting events and get YOUR event to show up! While I did not buy their services yet, we are planning on it soon.",Recommendations to other buyers: No
First Choice,Christopher Y.,Sales Director,"Broadcast Media, 1-10 employees",Used the software for: Less than 6 months,VR,Source: Capterra,"Jan 10, 2017",5,5,5,5,5,9.0,,Pros: Seems pretty easy to use.,Cons: Don't have any yet,Overall: When I have a ticketed event I always use Attendstar. These folks always do a good job of making things easy. Their website is very intuitive and easy to use. I have had to cancel a show and they were very good about giving refunds is a timely manner. I have been using them for several years and will continue to do so.,
Great company,Jason D.,Community representative,Entertainment,Used the software for: Less than 6 months,VR,Source: Capterra,"Jan 25, 2017",5,5,5,5,5,10.0,,"Pros: Easy to use, great customer service. The socal sharing coupon was a great option.","Cons: It's been a while since I've used this, but I don't remember any major problems.","Overall: I loved working with this company! They were easy to work with, and the support staff was always ready to take my call.",Recommendations to other buyers: Use the social sharing coupon!
Worked well for my events,Mitchell C.,Promoter,"Entertainment, 1-10 employees",Used the software for: Less than 6 months,VR,Source: Capterra,"Dec 12, 2016",5,5,4,5,4,9.0,,"Pros: Offers strip , easy direct deposit",Cons: High fees for customers,"Overall: Worked well for my events , they sold tickets for me , was fast friendly with their services . I recieved the check fast after the show and it was hassle free . Thank God for attendstar. .",Recommendations to other buyers: None
